SK_ID_CURR,TARGET
100792,0.009863825667277159
100797,0.034052936093619916
100823,0.029911930675647805
100826,0.023348054662572226
100830,0.019643721777794117
100836,0.15910866939228013
100872,0.07961950773704848
100910,0.046623006651379986
100913,0.09152454179297487
100918,0.01945132899678694
100931,0.008052165618383495
100952,0.037371191659324204
100953,0.01972391445723101
100965,0.15747915231092516
100970,0.029467008637591358
100982,0.18598649852768342
100983,0.5056402557724556
100984,0.041824178928239995
100987,0.04244239563602448
100997,0.060931552105974736
100998,0.25954552682095705
101002,0.022570469014848767
101005,0.1219225967752678
101008,0.4396270948215078
101020,0.04378822867931907
101021,0.05343343059258843
101024,0.025798078797092595
101025,0.27215009403779705
101026,0.02629467673999205
101031,0.015386431842282035
101041,0.01951888601013702
101051,0.003493562628942073
101055,0.06413585012786795
101056,0.19235785773708516
101057,0.019212685830449446
101064,0.01052898298850891
101079,0.08919844887044141
101087,0.005673366029878543
101090,0.02256514384768286
101092,0.11448035331756495
101097,0.12808685881083454
101099,0.018783351595976213
101107,0.10758660837232838
101118,0.03587965182021654
101125,0.09559078751483678
101126,0.007632913079083072
101128,0.008311349733603477
101136,0.02850450748288766
101140,0.2555190539480183
101149,0.08045469430118739
101160,0.15673956234044184
101169,0.1150681171989503
101181,0.04176751989919946
101186,0.008364966806760715
101190,0.024806171946748938
101193,0.07882836720918725
101194,0.10641046158908168
101198,0.14985795559574625
101200,0.012243136527028905
101204,0.020041103144479978
101211,0.0675260420269615
101213,0.045692176985071546
101223,0.037375359818274584
101225,0.17585732107887384
101237,0.0530442976749881
101243,0.07359899142248338
101244,0.10269284161796179
101258,0.02898120692654569
101259,0.12253901931499189
101268,0.12772716947013962
101269,0.03449837001282014
101271,0.01947700282928342
101279,0.024266262129874504
101281,0.20187350571456159
101287,0.03340377083674508
101292,0.02144551211470711
101294,0.041864452724594624
101296,0.08446392254247687
101297,0.012072757419884282
101299,0.025992775880413408
101301,0.033964725896648396
101305,0.06449628840223705
101308,0.31236200693331656
101318,0.009430821543721294
101327,0.28755073307543144
101329,0.010646107453471563
101332,0.05616504782112372
101337,0.04620488823068918
101343,0.021887298169250523
101345,0.019650990229961522
101346,0.014325927571222748
101353,0.009626452066659972
101354,0.11711196048977897
101355,0.165290635931025
101356,0.019923799377450303
101362,0.08384870357767285
101363,0.4787940725528546
101365,0.012599130418379147
101366,0.06546212823701063
101367,0.27494537973610805
101368,0.007088744048980645
101374,0.14725733167502306
101380,0.01758672016484004
101383,0.029696332252074686
101398,0.016769344128964876
101399,0.14411478455851792
101401,0.21888466446362728
101412,0.05169543737467689
101426,0.06355063994724162
101427,0.33660801202483825
101428,0.11483227015349012
101429,0.20631122353187106
101434,0.022354360348596506
101440,0.164387877640947
101448,0.07675264469748509
101449,0.029998762585111746
101465,0.05021894266443089
101467,0.019933554301260946
101472,0.061538419447437105
101478,0.1634172525825331
101497,0.04891203982685588
101504,0.027067675185219357
101547,0.008643006840969707
101548,0.09402448596060292
101555,0.03864015083945826
101570,0.015276233555405867
101572,0.02757430589209517
101578,0.035129902436193294
101580,0.10444559625576658
101588,0.08775085459607618
101602,0.05723742211343534
101610,0.1019923997133446
101614,0.047476856542708334
101616,0.02583215645072543
101643,0.17877898012174684
101644,0.03613505121847662
101649,0.027775392741742507
101650,0.0858331765221595
101665,0.01727432736773398
101667,0.11444977850284616
101669,0.10688343831780166
101674,0.07922928703215457
101675,0.005162056372836515
101678,0.08355490613469842
101682,0.012661885866005314
101686,0.025423969158314724
101697,0.3097785335757402
101700,0.4302538463172257
101711,0.02277974895351198
101714,0.032689266307552145
101715,0.256588836876459
101728,0.01800059485826266
101732,0.045867325284241846
101757,0.07516759940823875
101758,0.02087941863178219
101759,0.060302962918367536
101762,0.02013234139476687
101764,0.04989344484528676
101780,0.3069469015930008
101784,0.012569429839965326
101789,0.017033543426484173
101816,0.05322380174897316
101819,0.06313923490663433
101827,0.008498070245423373
101863,0.04365596568911417
101867,0.024330073186293277
101870,0.01572463871091742
101873,0.18179045557885803
101878,0.06404536323459237
101879,0.07013516032816347
101880,0.015254788879691028
101887,0.0337490529286805
101897,0.022678720509039154
101901,0.05639668679366417
101903,0.1734863711627346
101920,0.023846740581389986
101921,0.022990044933356216
101922,0.08039611498452971
101961,0.12616237515969875
101962,0.008865827114890272
101971,0.03140303536143253
101976,0.4015488280592601
102002,0.12071876165138859
102005,0.021916410864771495
102007,0.2823959698010912
102017,0.024650881245907884
102019,0.188632621845172
102029,0.012875489377952545
102051,0.17169182651583298
102052,0.007808665798718248
102054,0.0220923285229005
102062,0.040330962619114
102067,0.16735138748926037
102068,0.14030088686919936
102070,0.059386701392726976
102090,0.07101521233132131
102092,0.03915945270357291
102099,0.06768206529908553
102100,0.02019779379340166
102112,0.11596818258450037
102113,0.02084838895444832
102122,0.22207453979185096
102123,0.04023621839112877
102125,0.01768575144381662
102126,0.23956861153272585
102146,0.014147000141721813
102147,0.06769629913199647
102151,0.06515710118948505
102158,0.10222634071345914
102159,0.023763598722968193
102162,0.029314855131582312
102165,0.03523613496568573
102166,0.017916006814735347
102174,0.00783662992706714
102193,0.1979563910487831
102198,0.026280749234042992
102205,0.15529729610183596
102206,0.008438659418265762
102218,0.014875564248269463
102221,0.03306733480980951
102230,0.06422469823275986
102238,0.01884503668012327
102248,0.06477319379905115
102252,0.24994069856459286
102259,0.04587364201347482
102262,0.14980443639818108
102273,0.04496007664747841
102286,0.14289551448207702
102293,0.004462492643347487
102294,0.03138624769977051
102296,0.040949050933969916
102298,0.0840693819802486
102303,0.017877072719681905
102309,0.03020515932911703
102315,0.03169179935513089
102340,0.06258469982223883
102342,0.06184248511993293
102344,0.02826980029993132
102346,0.11222194076912625
102347,0.008272997939497085
102374,0.05075475675258285
102380,0.03014054620881085
102387,0.018261266218081305
102393,0.029698122252940357
102403,0.015386729853436795
102413,0.03869163416063837
102414,0.0035974951930663776
102415,0.050854743838292346
102416,0.09928515469662787
102439,0.03220793515659434
102441,0.03027625239075657
102443,0.010690838753608939
102444,0.18935137280213035
102445,0.09810659757775386
102448,0.03604895591911653
102449,0.04829079709007814
102450,0.2324822708500115
102456,0.015761222562820438
102458,0.10243321043607803
102459,0.10251052808000925
102465,0.05165286882549548
102470,0.26337820371226967
102471,0.020343476416621455
102475,0.028840961477470183
102476,0.18224071604783668
102506,0.01823598355556352
102509,0.026146723933613805
102519,0.0181293923592662
102522,0.035320548757451
102545,0.031317725244459846
102549,0.026075356312450886
102562,0.013185909530360728
102563,0.024492906747353455
102568,0.0872769326201973
102582,0.038438464439742435
102592,0.01147480642425778
102597,0.09009467530904441
102605,0.023668003949154106
102614,0.023250591177729596
102617,0.14459448395875402
102634,0.020864159493470605
102652,0.021914610687707566
102655,0.008387568304851517
102671,0.05584087340725097
102694,0.26843137662640987
102701,0.04493834461240847
102703,0.008933558043690974
102704,0.019160534195815485
102713,0.004299431531820455
102720,0.08557942446169343
102731,0.02229209586552311
102733,0.022235424809593188
102749,0.01411983143036645
102755,0.12070858109086437
102763,0.013320527443223013
102770,0.03449540545986132
102772,0.08280772268064202
102799,0.1282607124296171
102838,0.010478957298574034
102854,0.01642190368694962
102862,0.20929970423740488
102863,0.033810236979898614
102867,0.008959075161388701
102868,0.009517642595426843
102878,0.06940336649839524
102887,0.023351057246761255
102898,0.3952446976031798
102904,0.10031840957834064
102912,0.039701654805054006
102919,0.043768579686009924
102927,0.1265759044386653
102932,0.07789041768858362
102933,0.07439919309440904
102935,0.009405655277286864
102958,0.07794839452942465
102969,0.19827815377259392
102971,0.02434917646452165
102975,0.06868150222680552
102979,0.032231115415928234
102982,0.006416530416477146
102987,0.18687638340068996
102989,0.036904104003566814
102995,0.0507893585858137
102996,0.010598437631708535
103000,0.034270486479493455
103001,0.13562469631994503
103004,0.012038146874440539
103010,0.014516861303207198
103025,0.3308419227906933
103029,0.0161817359208428
103046,0.08136262048684251
103056,0.026995578378732153
103062,0.07682705499964115
103078,0.01856122454038293
103083,0.01055495670825532
103092,0.030141166637824172
103096,0.0375744667815301
103097,0.05254173444975372
103102,0.3256170404789011
103112,0.024397457015502853
103132,0.03372932545271638
103144,0.08970990925368492
103145,0.10459792473508317
103146,0.005477188332058498
103147,0.07212845305532345
103158,0.03761317966220846
103171,0.07295336187891113
103173,0.03402783339408558
103184,0.023111847558098392
103195,0.15711858217420005
103196,0.07672433909486004
103206,0.017219285834282293
103230,0.1907004279101773
103231,0.20228688794657898
103232,0.017603747825228045
103239,0.038958002013946565
103240,0.14318528596879307
103243,0.010263065267872278
103252,0.16521798774614713
103258,0.03347176091868507
103259,0.11960566452438914
103279,0.012510900997036542
103280,0.007061246703016658
103286,0.032065336527196425
103287,0.3780582384754914
103290,0.0082753526607492
103298,0.02017149966601294
103315,0.00414554992481847
103319,0.011006268672922767
103334,0.2621963587103058
103336,0.025152542761357116
103345,0.04728689450965419
103368,0.0276472204105494
103371,0.2514364890862971
103377,0.007187101097751422
103398,0.0215929357164913
103404,0.10287142673616538
103408,0.1572959709963936
103410,0.04904864047790041
103418,0.025328378038237925
103420,0.12870407747407647
103432,0.1016584849309621
103433,0.011934055788672467
103436,0.013342055718112223
103440,0.021810612278374105
103453,0.03203972543649538
103459,0.016788705066152525
103460,0.038695827404462035
103461,0.00595785493305888
103462,0.026297648833806732
103473,0.0960079698888337
103474,0.017731593479712333
103475,0.17882616583252875
103478,0.11695101103082207
103480,0.05357781690295421
103484,0.034182274493952024
103494,0.21607374123310358
103513,0.03495285704053372
103515,0.10617724093727515
103516,0.19633064406437656
103525,0.1010957713075302
103541,0.2700773321191257
103544,0.0072823540951046616
103562,0.48069929247574816
103570,0.28918266268656617
103572,0.09977726234565568
103574,0.020244631001802967
103575,0.0346543028648193
103591,0.18795423223768412
103594,0.007066588487188046
103609,0.05780949314772588
103613,0.25477051578157833
103614,0.07961096095480949
103615,0.06260048353965152
103624,0.04460623480566866
103625,0.16590651347671861
103628,0.2096438352787385
103629,0.009929901222330473
103647,0.056142425742774366
103648,0.09262882821383485
103651,0.03380996169463342
103658,0.02404366665966937
103668,0.047421727768255005
103669,0.024803554599740138
103676,0.030888559389063944
103682,0.031834026653386145
103683,0.06507057678520495
103689,0.028905141024646135
103725,0.0820304369871877
103733,0.06125880407208806
103744,0.04242629314283844
103762,0.17210273663145084
103771,0.5481396905651349
103773,0.003694402517787104
103783,0.04907152745138392
103784,0.053155986662611426
103808,0.010400121040481995
103812,0.049824533309446604
103813,0.1195401000452516
103814,0.05307853426722098
103818,0.0544692045508963
103824,0.01597024288430631
103828,0.004290146914037911
103830,0.3792970512252611
103840,0.009661440455320502
103842,0.12546862639612721
103847,0.1559669263049259
103848,0.12522188620703023
103851,0.020790216341868267
103854,0.0958008777224613
103857,0.14682325321787343
103861,0.017469272266473525
103862,0.03849714332380947
103865,0.021066623998816824
103870,0.008275906537868211
103876,0.01775634924324457
103891,0.37308093282766797
103908,0.08786709907365103
103914,0.12541202089366554
103918,0.0677032538173288
103940,0.01550713457851903
103963,0.06279726194438721
103966,0.02612615085697119
103971,0.1655196914797387
103980,0.07223678506109078
103984,0.03436345833193186
103985,0.030965338814819873
103998,0.24725794070654422
104019,0.011456543527340842
104026,0.02067282918285832
104035,0.07191256923938451
104044,0.04210314973417772
104045,0.07164096897545176
104047,0.11911737388378972
104051,0.018388273196613618
104058,0.04081744361191171
104063,0.017073371671644223
104066,0.33997667041714774
104087,0.011513250373171517
104089,0.11606762583147436
104095,0.0341769598158021
104098,0.09855282701088822
104104,0.02566011783505856
104110,0.3071360143748544
104120,0.031185999169517684
104122,0.0539886676829163
104131,0.054423318085618996
104132,0.04883969312337054
104135,0.025485101254884412
104136,0.015750207617425665
104149,0.0756406881706837
104150,0.07476134596260864
104156,0.5155219958047068
104165,0.14842510550833948
104175,0.015249090445760654
104179,0.08594853838371348
104184,0.06853305334439834
104206,0.013266395472355048
104216,0.34101781962662087
104230,0.20919288346424936
104257,0.020885129395419203
104272,0.02247790923745632
104273,0.04757445272007557
104278,0.03571179756184858
104294,0.05650559662135646
104295,0.01905321712296794
104297,0.04238291622422295
104298,0.049538188939700814
104308,0.04143827393454402
104318,0.032608903501725
104319,0.09328650950960694
104320,0.09651228846351019
104327,0.1355724443446299
104334,0.0550895493897624
104344,0.037099225474605056
104350,0.026433386788371087
104351,0.13094024427870746
104354,0.03480055766166856
104369,0.05341735902464906
104376,0.1456917174891846
104381,0.04763587198135545
104384,0.11544416775413445
104391,0.009673683816341757
104394,0.026731559433740545
104398,0.2843230774155859
104402,0.008339199214976709
104408,0.07160239886066129
104409,0.012135484861151112
104410,0.7945154773998591
104412,0.0519966097968081
104417,0.10824589048761059
104424,0.0412978040516261
104426,0.01262226584198002
104435,0.03696328354023231
104445,0.03553850824007789
104458,0.016267560259591845
104460,0.03423622364469862
104466,0.009484774598255178
104472,0.07582456729454615
104473,0.06040858683811867
104479,0.01468721380216246
104480,0.008866092773858731
104482,0.06172563045038163
104499,0.02110939598795763
104501,0.008409356337147574
104502,0.012964495584473391
104506,0.09701320025069993
104510,0.0033404453037468597
104512,0.04509131036586757
104520,0.2094759575691916
104528,0.037940339785805875
104529,0.00980335033272699
104541,0.05527594710799338
104578,0.018616863146698914
104584,0.03347788167991824
104588,0.05185095441989062
104602,0.13893871079889672
104610,0.015921496471780917
104611,0.16790649954267278
104618,0.06703362577483836
104620,0.02861336532446554
104622,0.011890697510835184
104624,0.022505023929810408
104625,0.21952268423245827
104634,0.05613556468554006
104639,0.07949037036712324
104646,0.011180143475894978
104647,0.0662711920786421
104652,0.020852879806195077
104670,0.04762104473845518
104677,0.005161244618207223
104685,0.05297997770867861
104691,0.03033641817193977
104696,0.10185311810823694
104699,0.0086972286887207
104712,0.06444658461910364
104714,0.006288885472489283
104717,0.05850190244081431
104718,0.024385853015581667
104740,0.04238732647636668
104741,0.015437838076697392
104743,0.004913854340994599
104744,0.021537294453771075
104747,0.050795637022058526
104767,0.03029865377693066
104772,0.12519334147302522
104776,0.17526571267120183
104779,0.026760518103838844
104814,0.0147636463578109
104815,0.02249867348508344
104830,0.06019375925513927
104831,0.0699168265262968
104833,0.028354582842471072
104839,0.014241371451160167
104840,0.017230142482855874
104860,0.1870403446344379
104861,0.01869592783980383
104866,0.045598722629581374
104870,0.007735616375187986
104877,0.07078605274617755
104878,0.008060500779819933
104879,0.01661790170964186
104880,0.06955731393272904
104899,0.009072718799974223
104906,0.03159399655626129
104907,0.06332513739768099
104913,0.08304862878155211
104916,0.06307347176332005
104921,0.07464740493003894
104930,0.028369748927339664
104931,0.38517348166325016
104936,0.01882577949604387
104937,0.027311804459031967
104942,0.007363254340431137
104943,0.02330893870075213
104969,0.057604415401329497
104972,0.21194284481977768
104988,0.09587001832039163
105013,0.013900104930607053
105015,0.010844364469263387
105019,0.054141633728242336
105027,0.0585518891753658
105030,0.08283596002102303
105035,0.3943033508951646
105041,0.011131801608257563
105051,0.23162076708803753
105056,0.05111186459270044
105067,0.3907260506706899
105071,0.047971810436975446
105072,0.006431451716734769
105074,0.06342476744527957
105091,0.03385960190807704
105101,0.020034804483381845
105103,0.04946946796878465
105134,0.05820701257013438
105139,0.0071423305070376425
105142,0.07836780009175384
105146,0.05551760384473714
105163,0.1011189247822026
105168,0.038991953191833115
105172,0.013200454012593442
105176,0.3593356757512818
105195,0.0485857175310029
105196,0.3101085534685457
105197,0.019291427350732505
105203,0.07154580187157009
105223,0.10205630727524441
105227,0.11302274595504391
105228,0.006066899498362583
105230,0.17109563774290404
105231,0.2695264695374894
105239,0.019860781390926608
105242,0.16191573605945334
105244,0.027110647369136064
105245,0.025539877623758433
105248,0.01579008585656202
105249,0.032622982216942716
105266,0.17208578475009564
105271,0.30773003731534915
105276,0.05551696909211811
105282,0.022833508557497568
105292,0.10759060623106112
105297,0.006025758802887517
105332,0.06707768222515993
105333,0.013264837037580118
105343,0.045536079727569255
105344,0.036351185503177924
105345,0.13386378242569175
105357,0.029199102998946173
105359,0.0718771693131802
105366,0.04296224461974468
105367,0.02433389992231432
105370,0.003831102263913619
105377,0.02901907594088656
105390,0.01835534339206576
105399,0.008005761733573704
105403,0.1929526016788477
105404,0.03919505287964269
105414,0.019727978112056534
105417,0.06854676590398205
105425,0.12052664469745593
105452,0.11857772761425033
105454,0.09631444965163256
105456,0.09351168831945067
105470,0.03284692222987243
105471,0.025979878233605706
105483,0.10035733696766252
105493,0.39105655906592773
105508,0.05493303947802109
105514,0.04897355212548764
105515,0.010654202578136035
105528,0.25815270576168275
105529,0.013710469123579153
105531,0.023735814261377438
105532,0.02673507926293004
105558,0.01518310594713276
105574,0.009629928556936937
105578,0.00940762536331355
105584,0.36122369268640103
105595,0.07363512094484047
105617,0.33776812260290495
105618,0.03827883631147846
105621,0.029847891112767394
105625,0.028105477292044365
105629,0.028645936295642434
105630,0.008648702399568588
105634,0.02097573516102728
105635,0.014459987740784434
105641,0.08287712288263138
105647,0.08380897836327711
105648,0.047594533722474366
105655,0.030539744235643707
105657,0.019069124612046382
105672,0.1134895955331775
105678,0.21463218894104116
105682,0.09747247216726393
105691,0.036118289248256844
105692,0.03744609204447008
105706,0.02176500282960259
105712,0.04242856695264646
105720,0.02376653590710506
105734,0.013370809913453467
105735,0.021549235311126867
105736,0.16962657789843308
105737,0.005388548098856974
105738,0.1216276854466262
105740,0.24116332466957385
105744,0.04607242544631005
105747,0.05367175789831942
105749,0.12279619167951021
105754,0.03282251196150407
105758,0.05497137559333314
105760,0.04593216658440493
105767,0.18613336023862126
105784,0.08666446356781406
105791,0.017605545530871618
105802,0.20543367080197159
105807,0.19012247128291973
105809,0.05076754867697295
105816,0.09676484236038636
105817,0.007518025151289984
105824,0.061746977210605965
105832,0.03193599942016718
105856,0.019949465133923015
105865,0.020706144982919065
105899,0.23492364650722639
105906,0.022640259759136135
105916,0.058103699432860256
105923,0.03862016236494364
105937,0.049437205852726644
105965,0.026626315231620443
105966,0.06971622838591211
105968,0.04594511639769379
105973,0.04524052917110649
105976,0.14856584730218284
105978,0.11343909332085454
105979,0.021606302726997567
105991,0.09820874098898959
105998,0.11744699301528859
105999,0.007818107790807922
106000,0.14406855699300314
106001,0.02408596500278932
106010,0.2733053512266441
106011,0.007930151303710649
106013,0.13828192521476232
106015,0.008368033908651028
106026,0.01921072302797763
106032,0.004971839059758034
106035,0.18131763742836074
106040,0.029607806615691266
106041,0.3346243485229123
106044,0.016037091013084058
106053,0.10638933438769035
106054,0.011354906246327017
106065,0.09076448449124339
106081,0.02257756564168114
106083,0.053807019900246986
106087,0.025037760296188708
106090,0.10495423357598514
106101,0.029609560539597814
106102,0.048818968714318144
106109,0.036091018062336486
106116,0.06434733901706739
106150,0.006943254346469471
106155,0.12333305595960133
106166,0.009596393715119233
106176,0.14813523855802121
106189,0.028328902568312376
106199,0.10803377216405813
106205,0.14879442462801903
106206,0.040530819996080936
106211,0.0099955010598261
106214,0.07124802549886906
106216,0.03362871870211494
106217,0.04976726057654577
106225,0.038750994566715005
106249,0.03309168462621315
106256,0.05013674189363794
106258,0.029289485212871662
106261,0.033535557506779494
106262,0.06631091924904219
106264,0.011373370119164937
106271,0.03995543312532767
106276,0.017198782922755975
106277,0.06222023412888782
106286,0.050057914495931756
106293,0.0219687209664596
106295,0.031197507112440986
106296,0.011343000375616261
106297,0.13702651253231488
106298,0.04095815862637907
106311,0.061750203741711945
106314,0.021622916202025468
106320,0.03559292385914597
106334,0.08278853091416172
106346,0.031555184206055846
106347,0.030430563952195018
106349,0.06623154586612534
106354,0.06354382989027285
106360,0.0070608590278224935
106373,0.10651436821971542
106377,0.02649602216308933
106386,0.1297524009070794
106387,0.052447991292372986
106391,0.014958360513255097
106401,0.3086679202393764
106411,0.05292534564965424
106413,0.3978499220956326
106426,0.2640286013902008
106427,0.08072233616967206
106428,0.09029538219369836
106434,0.06912413930149792
106438,0.011376430401180469
106440,0.014155804713649153
106441,0.018128129680097374
106452,0.06813204887987787
106453,0.042390350050872785
106454,0.020711555804892794
106457,0.12444411333136125
106484,0.016515739648691425
106488,0.08686948448517307
106491,0.1523724843926133
106514,0.049649460043334086
106527,0.07651885139061874
106528,0.02297653421395625
106529,0.010065236725968839
106534,0.23906361588962174
106550,0.1651838674504582
106577,0.0225001139101347
106585,0.12012025983979092
106590,0.0028013499230881665
106607,0.059655639694669166
106610,0.0657331603057167
106611,0.048081390094002516
106612,0.05471212562798133
106624,0.05163194600638801
106631,0.007901226171199819
106647,0.2483190512057038
106660,0.1339131379337974
106674,0.012070624943365011
106687,0.010271790121929547
106712,0.030052887705556537
106713,0.03263979505904903
106717,0.10391769903122142
106720,0.052519555165441906
106721,0.1638985518858156
106724,0.09298123930826105
106735,0.11817689573145383
106739,0.03787221046280827
106740,0.044239907641803286
106754,0.06789806961456918
106760,0.2983526460919701
106761,0.043344198940398114
106784,0.14224959333545148
106787,0.06561312120262766
106797,0.006218951447481177
106798,0.032881074724142804
106802,0.1577936660393039
106803,0.043222983914467376
106804,0.22515611398275273
106805,0.029075205152317922
106810,0.13200890564355075
106812,0.16317052081242464
106813,0.07023374758667672
106817,0.05791041390818375
106822,0.03152048291401628
106823,0.018763387781092652
106827,0.007643959157847998
106841,0.046395101133352365
106851,0.21741925979005625
106852,0.05415556905437541
106853,0.14652994683996454
106854,0.6047558869935526
106861,0.0331134416789267
106873,0.04291981762946324
106877,0.02097881411347486
106878,0.010791349842769193
106881,0.09731573973473044
106900,0.016241532213597285
106906,0.014236078668390642
106907,0.11448229509462701
106914,0.21639878729204604
106916,0.10140811545400372
106924,0.008706416095082027
106931,0.053526413476661996
106936,0.05441435133235346
106937,0.17841943750340733
106938,0.01569940508570424
106939,0.09598174648804687
106943,0.045971831437698674
106944,0.08358691551981545
106967,0.09701862557115393
106980,0.017918294167756293
106986,0.08593703214391664
106987,0.010998361409063887
106990,0.011544492330259167
107013,0.014995159306620749
107023,0.08019034340252895
107033,0.02532655259518798
107037,0.0961466547279134
107048,0.021372288939464447
107071,0.049513592446610605
107081,0.005209171861022053
107113,0.11778947048022066
107130,0.019808630300547806
107131,0.021210405373141946
107145,0.045987261154071986
107156,0.06646207833370008
107219,0.06833250043876382
107222,0.08437739408534775
107223,0.25842583984450374
107232,0.21403224904257542
107245,0.04468440906884308
107246,0.06915377789190232
107247,0.06432916104435629
107256,0.0063082492797172495
107259,0.011249409984617566
107260,0.006402353686987643
107279,0.23685853208158786
107280,0.05987193031994356
107281,0.020302717858889735
107285,0.12052010818659922
107329,0.005264593614520567
107337,0.08270708309811858
107349,0.1586749539522857
107350,0.029462416972919646
107351,0.004474606574903761
107359,0.14842796485323778
107391,0.06014072515139544
107394,0.032580007826008846
107395,0.023223277119352834
107406,0.03504567477833731
107416,0.11293928618783879
107417,0.01117958712491275
107418,0.04517072380790068
107419,0.03695704278828003
107444,0.005800516423726997
107445,0.017958698741775504
107446,0.09043375668775946
107460,0.1314746582791491
107470,0.1148199427625583
107475,0.031610205908231916
107520,0.02758598506438494
107526,0.16349085805664113
107527,0.01603936383160499
107530,0.008907883190555327
107532,0.05563713142021293
107534,0.09774655592406034
107535,0.06355619191205898
107554,0.08726127590569598
107556,0.012997098025119268
107559,0.1451069522980538
107561,0.01374213136700103
107564,0.031080510166805377
107566,0.018410294211008385
107571,0.06828479043811853
107590,0.13378975696663534
107602,0.09104970142551534
107625,0.055996233089578115
107626,0.3444611773263998
107635,0.01135429630133862
107636,0.04706846994110772
107645,0.01457478822219833
107652,0.23059625419176918
107655,0.040137283017299116
107668,0.05523739708724619
107670,0.028320983337265092
107677,0.0028719060074534914
107680,0.30148322639971425
107683,0.14112258616152737
107684,0.011232088598130914
107691,0.05423877907456989
107692,0.03457346891681565
107703,0.02996244909714915
107709,0.04703363094174422
107710,0.06918629757381031
107721,0.09367020171744585
107725,0.16021062032772085
107727,0.1291309078881455
107739,0.02229871284560867
107740,0.04514662691301053
107741,0.03565438221421241
107747,0.023442646411676725
107765,0.18935712182136843
107768,0.005949394285303689
107775,0.11929825950922653
107782,0.2946952964195604
107790,0.008135994267395977
107801,0.029270689630803187
107807,0.0164396733360821
107811,0.02957396048631286
107817,0.0724188486318145
107826,0.08189412175954981
107838,0.10038545308888455
107839,0.020796095979794895
107843,0.08543300685579316
107847,0.051114032617585944
107849,0.09772084620888309
107850,0.07609404943168921
107867,0.10919657467893568
107871,0.06894781612704093
107908,0.05653942102401686
107913,0.06198762916009565
107927,0.014244689927640861
107931,0.03640809821339589
107955,0.01826427797244767
107962,0.11544670826349253
107977,0.035095014578303156
107978,0.017631046114771252
107993,0.013788106411875764
108010,0.08657563513862843
108016,0.04278269316071708
108018,0.2647335997780348
108027,0.4030049697526951
108045,0.41574814075739563
108069,0.12958239217823106
108082,0.021197375766624053
108089,0.09902849458288493
108092,0.030958734193794624
108106,0.0037712096705744187
108112,0.061232469554578416
108120,0.16057168849302103
108122,0.19626734584738081
108135,0.02001394660975179
108170,0.006628593177778021
108171,0.08778328649377311
108177,0.009924247574748718
108180,0.058919579866863046
108183,0.03265606311378318
108184,0.01052707395379463
108185,0.02341301409980401
108192,0.08765886571469957
108195,0.2255463069961642
108196,0.1718455932945354
108218,0.015282416196959504
108219,0.10541775237871012
108243,0.06325812570320649
108249,0.007118840711593456
